2.395343184471130371e-01 3.563801050186157227e-01 2.188629359006881714e-01 9.620592463761568069e-04 6.585955023765563965e-01 7.295871973037719727e-01 3.946320116519927979e-01 9.503898024559020996e-01 2.108872979879379272e-01 9.990304112434387207e-01 3.827032446861267090e-01 2.772515416145324707e-01 3.163097202777862549e-01 9.423486590385437012e-01 5.133801102638244629e-01 6.401537656784057617e-01 1.097381412982940674e-01 7.873165607452392578e-01 5.313534736633300781e-01 4.645068347454071045e-01 8.148807883262634277e-01 4.200510382652282715e-01 5.504379868507385254e-01 8.061700463294982910e-01 9.391316771507263184e-01 6.742095947265625000e-01 9.027197360992431641e-01 6.713613867759704590e-01 4.023193418979644775e-01 6.693693399429321289e-01 7.442019581794738770e-01 7.223396897315979004e-01 1.142489016056060791e-01 2.180889695882797241e-01 3.284747898578643799e-01 5.929493904113769531e-01 5.499482750892639160e-01 4.973241984844207764e-01 3.207134604454040527e-01 5.934272408485412598e-01 8.932020068168640137e-01 8.923549056053161621e-01 4.796891659498214722e-02 8.442111611366271973e-01 4.951701164245605469e-01 8.820042014122009277e-02 5.876106023788452148e-01 1.857891976833343506e-01 2.530375719070434570e-01 5.484290122985839844e-01 4.620823562145233154e-01 3.593413829803466797e-01 4.660727083683013916e-02 8.983798623085021973e-01 2.423189347609877586e-03 7.229008078575134277e-01 2.892620563507080078e-01 4.197338819503784180e-01 6.950795650482177734e-01 8.233148455619812012e-01 2.094801217317581177e-01 9.691496491432189941e-01 7.177678346633911133e-01 5.728064775466918945e-01 4.345992207527160645e-01 3.959886431694030762e-01 3.489793241024017334e-01 3.380986750125885010e-01 1.779337376356124878e-01 5.408423021435737610e-04 8.042930960655212402e-01 1.765165627002716064e-01 7.741436958312988281e-01 6.815088391304016113e-01 7.907754778861999512e-01 1.382506042718887329e-01 7.636787295341491699e-01 2.471568249166011810e-02 1.248641759157180786e-01 2.053968459367752075e-01 6.176276206970214844e-01 7.708612680435180664e-01 8.283578157424926758e-01 6.330120563507080078e-01 5.106922984123229980e-01 4.941491484642028809e-01 8.894625902175903320e-01 9.625859260559082031e-01 3.670406937599182129e-01 5.667415261268615723e-01 4.438389539718627930e-01 8.897394537925720215e-01 8.061954379081726074e-01 7.479716837406158447e-02 8.682343959808349609e-01 1.221848800778388977e-01 6.367827951908111572e-02 7.498510479927062988e-01 4.037042558193206787e-01 3.808817267417907715e-01
4.393402338027954102e-01 5.490194559097290039e-01 1.978154480457305908e-01 1.671092957258224487e-01 2.287293821573257446e-01 5.278632789850234985e-02 4.615384042263031006e-01 2.579643130302429199e-01 3.206846117973327637e-01 2.446291446685791016e-01 8.482632637023925781e-01 9.001085758209228516e-01 5.407724380493164062e-01 1.351531445980072021e-01 3.845117092132568359e-01 5.573630928993225098e-01 9.969412535429000854e-02 5.999909639358520508e-01 1.522534936666488647e-01 6.682713627815246582e-01 4.040838778018951416e-01 2.117315772920846939e-03 8.262900114059448242e-01 8.365232944488525391e-01 5.671291351318359375e-01 2.609160244464874268e-01 1.230829581618309021e-01 1.184657514095306396e-01 5.052911043167114258e-01 1.448560953140258789e-01 7.362955808639526367e-01 1.930709630250930786e-01 2.397705614566802979e-01 8.090966939926147461e-01 4.562169313430786133e-01 1.720390766859054565e-01 8.994664549827575684e-01 5.175776481628417969e-01 1.055658608675003052e-02 2.037957757711410522e-01 2.835164070129394531e-01 2.519004046916961670e-01 3.644387423992156982e-01 8.576398491859436035e-01 6.438921093940734863e-01 9.549025893211364746e-01 4.162564501166343689e-02 6.841049790382385254e-01 6.240376830101013184e-01 9.521682262420654297e-01 5.534828901290893555e-01 4.658574759960174561e-01 6.483308672904968262e-01 1.486476361751556396e-01 1.209074705839157104e-01 9.784964919090270996e-01 1.997390687465667725e-01 6.304196715354919434e-01 9.408847689628601074e-01 5.309775471687316895e-01 3.395948708057403564e-01 8.213993310928344727e-01 7.801679372787475586e-01 4.756973981857299805e-01 3.334040045738220215e-01 7.709560990333557129e-01 8.071983456611633301e-01 9.550234675407409668e-01 8.925176262855529785e-01 9.717712998390197754e-01 4.781278371810913086e-01 6.728971600532531738e-01 3.499526679515838623e-01 6.413912177085876465e-01 3.536959886550903320e-01 3.461917340755462646e-01 3.836010396480560303e-01 6.871630549430847168e-01 3.286399245262145996e-01 8.530658483505249023e-01 6.559161841869354248e-02 4.070078432559967041e-01 8.232934027910232544e-02 3.391852378845214844e-01 4.519162178039550781e-01 1.767875403165817261e-01 5.502056479454040527e-01 6.542419791221618652e-01 7.571958899497985840e-01 9.085223674774169922e-01 2.549256980419158936e-01 3.839879631996154785e-01 4.946173429489135742e-01 6.208578944206237793e-01 6.607418656349182129e-01 7.038583755493164062e-01 9.684263467788696289e-01 4.710978269577026367e-01 4.378843605518341064e-01 4.800351858139038086e-01
6.147966980934143066e-01 8.118332624435424805e-01 4.421074390411376953e-01 9.544887542724609375e-01 3.185921311378479004e-01 4.954863339662551880e-02 7.164261341094970703e-01 4.806756973266601562e-01 7.362152915447950363e-03 4.004261195659637451e-01 2.672980353236198425e-02 4.639418795704841614e-02 1.353555917739868164e-01 9.149366021156311035e-01 3.575727045536041260e-01 4.172508791089057922e-02 4.326220750808715820e-01 2.740562893450260162e-02 5.181720852851867676e-01 6.772504448890686035e-01 6.777759790420532227e-01 7.948231101036071777e-01 5.911327600479125977e-01 8.464591503143310547e-01 9.305040836334228516e-01 5.692731216549873352e-02 6.641516685485839844e-01 8.463180810213088989e-02 5.900533795356750488e-01 3.113576471805572510e-01 7.606415748596191406e-01 1.552202645689249039e-02 7.474910020828247070e-01 5.251267552375793457e-01 2.269433736801147461e-01 7.565528154373168945e-01 4.505370557308197021e-01 2.978795170783996582e-01 4.355475604534149170e-01 8.124160766601562500e-01 9.898832440376281738e-01 2.599178254604339600e-01 4.669259190559387207e-01 2.799994051456451416e-01 2.440555542707443237e-01 5.575999021530151367e-01 4.605350792407989502e-01 9.100553989410400391e-01 2.824538946151733398e-01 6.975328922271728516e-01 2.520627677440643311e-01 7.810175418853759766e-01 9.777024388313293457e-01 8.135872483253479004e-01 9.630564451217651367e-01 2.107753008604049683e-01 4.565722346305847168e-01 3.165433704853057861e-01 5.413421392440795898e-01 3.927564620971679688e-01 8.757541775703430176e-01 2.022208571434020996e-01 9.887912869453430176e-01 7.149331271648406982e-02 7.189683914184570312e-01 1.776366680860519409e-01 5.982476472854614258e-01 4.306510686874389648e-01 3.697332739830017090e-01 2.229216992855072021e-01 2.760201692581176758e-01 3.738768398761749268e-01 9.305408596992492676e-01 7.935274839401245117e-01 9.716812968254089355e-01 2.155753821134567261e-01 9.071820974349975586e-01 1.515173017978668213e-01 6.750470995903015137e-01 2.468383908271789551e-01 9.541927278041839600e-02 2.564236521720886230e-01 2.209381908178329468e-01 1.696826815605163574e-01 1.961643993854522705e-01 6.132904887199401855e-01 1.577892750501632690e-01 3.335093855857849121e-01 2.094499915838241577e-01 5.768249556422233582e-02 7.123827934265136719e-01 9.576780796051025391e-01 6.115380525588989258e-01 4.833537936210632324e-01 2.432521730661392212e-01 4.330663979053497314e-01 3.710803985595703125e-01 7.184486985206604004e-01 4.504863023757934570e-01 1.425587385892868042e-01
5.820650458335876465e-01 6.737615466117858887e-01 6.511334776878356934e-01 3.906856477260589600e-02 5.048258900642395020e-01 9.571515917778015137e-01 2.820461690425872803e-01 5.842418074607849121e-01 6.765134930610656738e-01 2.882127165794372559e-01 7.601905465126037598e-01 5.880684405565261841e-02 4.748380780220031738e-01 9.432597756385803223e-01 3.614927530288696289e-01 4.417942464351654053e-01 2.508435249328613281e-01 7.329654693603515625e-01 4.370064139366149902e-01 3.930292427539825439e-01 9.705836772918701172e-01 3.448444604873657227e-01 6.074867844581604004e-01 9.325836896896362305e-01 6.078733205795288086e-01 7.841703891754150391e-01 5.150943398475646973e-01 1.933271586894989014e-01 3.263621032238006592e-01 2.887749075889587402e-01 8.608176708221435547e-01 5.464748740196228027e-01 7.601386308670043945e-01 8.437822014093399048e-02 8.389579057693481445e-01 4.283235222101211548e-02 6.759348511695861816e-01 2.703022584319114685e-02 9.629509598016738892e-02 6.537517309188842773e-01 5.747806429862976074e-01 7.791425585746765137e-01 7.356386780738830566e-01 8.648987412452697754e-01 5.068311095237731934e-01 7.314168810844421387e-01 8.887479901313781738e-01 6.783388257026672363e-01 6.177757382392883301e-01 6.641385555267333984e-01 4.850396141409873962e-02 1.923223435878753662e-01 1.751135140657424927e-01 8.119641542434692383e-01 6.885019540786743164e-01 3.841803371906280518e-01 8.206783533096313477e-01 2.043499797582626343e-01 5.403791069984436035e-01 6.343539357185363770e-01 4.915418922901153564e-01 7.991647720336914062e-01 3.608470261096954346e-01 3.235906735062599182e-02 2.485846877098083496e-01 1.959317028522491455e-01 9.286794662475585938e-01 3.315757215023040771e-01 6.197185516357421875e-01 3.616893589496612549e-01 8.227235674858093262e-01 8.077968955039978027e-01 7.175229191780090332e-01 6.856696009635925293e-01 1.650665141642093658e-02 8.642317056655883789e-01 2.027540355920791626e-01 7.273768782615661621e-01 4.820555150508880615e-01 9.023603796958923340e-01 5.883283019065856934e-01 9.692922830581665039e-01 7.401421070098876953e-01 4.875030815601348877e-01 3.145816922187805176e-01 7.634173631668090820e-01 4.381265044212341309e-01 8.409537672996520996e-01 5.757896304130554199e-01 5.927267074584960938e-01 5.364567041397094727e-02 2.929598093032836914e-01 5.388132929801940918e-01 7.864893078804016113e-01 1.450957208871841431e-01 7.998944520950317383e-01 1.224740445613861084e-01 9.905189275741577148e-02 5.332928299903869629e-01 2.685672640800476074e-01
4.083593487739562988e-01 7.804363965988159180e-01 2.081577479839324951e-01 9.812679886817932129e-01 6.169799566268920898e-01 8.699416518211364746e-01 2.170149981975555420e-01 3.646505475044250488e-01 4.237573146820068359e-01 2.783699035644531250e-01 2.475189417600631714e-01 9.051689505577087402e-01 4.126304984092712402e-01 8.189488649368286133e-01 2.835869193077087402e-01 2.993927337229251862e-02 2.956773042678833008e-01 4.670447707176208496e-01 8.190487027168273926e-01 9.478961229324340820e-01 8.091115951538085938e-01 1.403219103813171387e-01 4.066393077373504639e-01 8.327690958976745605e-01 3.091877400875091553e-01 3.357043564319610596e-01 5.838465094566345215e-01 4.583165049552917480e-01 1.545213162899017334e-01 8.252892643213272095e-02 9.333418011665344238e-01 5.125225782394409180e-01 2.179673314094543457e-01 3.350691795349121094e-01 7.878677248954772949e-01 6.256072521209716797e-01 7.461329549551010132e-02 7.760367989540100098e-01 7.200798392295837402e-01 5.101556181907653809e-01 7.350119352340698242e-01 3.008290529251098633e-01 9.234342724084854126e-02 3.969226777553558350e-02 6.060068607330322266e-01 5.005009174346923828e-01 9.890232086181640625e-01 6.378019452095031738e-01 4.791338443756103516e-01 4.404341280460357666e-01 6.945075988769531250e-01 7.897615432739257812e-03 3.101785480976104736e-01 1.172975823283195496e-01 9.460722804069519043e-01 5.743333101272583008e-01 8.735735416412353516e-01 1.997457295656204224e-01 3.663715124130249023e-01 8.066467046737670898e-01 7.443674802780151367e-01 6.677268445491790771e-02 6.743337959051132202e-02 3.901222944259643555e-01 4.094349145889282227e-01 9.137747883796691895e-01 9.092796444892883301e-01 1.629202663898468018e-01 3.842969238758087158e-01 7.859350442886352539e-01 5.754763484001159668e-01 1.427680160850286484e-02 8.691675961017608643e-02 2.170639112591743469e-02 3.512868881225585938e-01 6.811791658401489258e-01 4.634120166301727295e-01 1.775126457214355469e-01 3.842236697673797607e-01 9.790931344032287598e-01 6.453263759613037109e-01 6.292889118194580078e-01 8.677971363067626953e-01 8.332368135452270508e-01 6.938520669937133789e-01 2.260105907917022705e-01 3.743335306644439697e-01 2.958525419235229492e-01 8.935382217168807983e-02 9.207372367382049561e-02 3.313443958759307861e-01 1.600008457899093628e-01 7.808864116668701172e-01 7.497042417526245117e-01 3.352579772472381592e-01 6.043536067008972168e-01 2.539681494235992432e-01 3.567336499691009521e-01 5.814384222030639648e-01 4.625109434127807617e-01
7.655703425407409668e-01 9.674879312515258789e-01 1.432329565286636353e-01 7.467904090881347656e-01 7.492502331733703613e-01 5.654101967811584473e-01 1.569236218929290771e-01 6.830534338951110840e-01 6.798504590988159180e-01 7.088562101125717163e-02 4.461158514022827148e-01 4.315267503261566162e-01 7.670497298240661621e-01 5.707229375839233398e-01 6.593212485313415527e-01 9.226031899452209473e-01 9.522884488105773926e-01 2.503774464130401611e-01 7.858380079269409180e-01 9.545536041259765625e-01 4.270886182785034180e-01 7.172335386276245117e-01 6.271531432867050171e-02 7.979032397270202637e-01 6.042095422744750977e-01 2.249065339565277100e-01 9.008175134658813477e-01 2.940455973148345947e-01 1.537244617938995361e-01 8.068596720695495605e-01 2.311511486768722534e-01 1.382572650909423828e-01 8.294886946678161621e-01 6.313751935958862305e-01 1.825069189071655273e-01 7.318402528762817383e-01 3.808833658695220947e-01 8.388575911521911621e-01 2.528240382671356201e-01 8.064907044172286987e-02 2.556138336658477783e-01 1.257176250219345093e-01 4.323179125785827637e-01 6.146227717399597168e-01 1.307333707809448242e-01 2.032769620418548584e-01 1.554339658468961716e-02 7.447324991226196289e-01 8.328772783279418945e-01 1.050149276852607727e-01 1.382226347923278809e-01 9.011330008506774902e-01 6.445413231849670410e-01 9.744380116462707520e-01 8.952022194862365723e-01 3.020193278789520264e-01 2.710785269737243652e-01 2.921084761619567871e-01 5.378805398941040039e-01 6.716766953468322754e-01 6.607145667076110840e-01 2.181500345468521118e-01 3.664697706699371338e-01 2.179232984781265259e-01 9.158369302749633789e-01 5.062159299850463867e-01 3.197991549968719482e-01 9.176674485206604004e-01 2.934990525245666504e-01 9.315450191497802734e-01 2.801204621791839600e-01 9.699606299400329590e-01 7.442759275436401367e-01 8.892151713371276855e-01 1.474362909793853760e-01 6.404977440834045410e-01 6.779488325119018555e-01 4.932895600795745850e-01 9.376205801963806152e-01 3.991493284702301025e-01 2.104219794273376465e-01 5.544249415397644043e-01 6.384772062301635742e-01 2.852102816104888916e-01 1.937300562858581543e-01 8.951749801635742188e-01 4.821940064430236816e-01 5.492055416107177734e-01 1.369993537664413452e-01 1.922654956579208374e-01 3.031772375106811523e-02 5.684128403663635254e-01 3.201229870319366455e-01 6.371670961380004883e-01 7.202591300010681152e-01 7.888282537460327148e-01 4.960834085941314697e-01 8.160557597875595093e-03 5.998598933219909668e-01 4.923819899559020996e-01
1.105232909321784973e-01 2.712551355361938477e-01 8.871265053749084473e-01 1.058965455740690231e-03 7.102013826370239258e-01 8.168713450431823730e-01 3.439089059829711914e-01 6.975119560956954956e-02 2.514061145484447479e-02 3.386892676353454590e-01 3.397761881351470947e-01 1.851345896720886230e-01 7.742782831192016602e-01 9.458317756652832031e-01 8.934135437011718750e-01 7.721982002258300781e-01 4.432018697261810303e-01 7.828235030174255371e-01 3.555481433868408203e-01 4.189373552799224854e-01 5.681823492050170898e-01 1.030842438340187073e-01 2.846819162368774414e-01 8.591248393058776855e-01 5.649793148040771484e-01 7.046337723731994629e-01 2.031784504652023315e-01 7.860742211341857910e-01 5.106038451194763184e-01 3.721412718296051025e-01 5.075957179069519043e-01 2.118412256240844727e-01 2.946704030036926270e-01 1.852828860282897949e-01 5.336874127388000488e-01 5.074440240859985352e-01 1.484199762344360352e-01 8.869534134864807129e-01 7.381430864334106445e-01 7.437966465950012207e-01 9.993554353713989258e-01 8.946362733840942383e-01 1.990766637027263641e-02 6.049336791038513184e-01 7.653024196624755859e-01 3.883163630962371826e-01 5.054141283035278320e-01 6.136988401412963867e-01 3.907605633139610291e-02 8.782354593276977539e-01 3.818383812904357910e-01 4.163278639316558838e-01 6.786788702011108398e-01 6.127382516860961914e-01 5.905699729919433594e-01 8.258939385414123535e-01 6.601647138595581055e-01 3.186939358711242676e-01 9.602407813072204590e-01 6.853384375572204590e-01 7.373926639556884766e-01 1.437503397464752197e-01 1.382332444190979004e-01 4.386744797229766846e-01 7.980628609657287598e-01 8.738066554069519043e-01 9.708422422409057617e-01 7.366820573806762695e-01 7.727259397506713867e-01 9.266372919082641602e-01 9.784672260284423828e-01 3.323462009429931641e-01 3.855287283658981323e-02 3.377152085304260254e-01 6.785014867782592773e-01 4.107822477817535400e-01 2.131805419921875000e-01 6.614460349082946777e-01 1.365937441587448120e-01 4.204498231410980225e-01 2.097033411264419556e-01 5.654749274253845215e-01 3.321420550346374512e-01 3.626162707805633545e-01 3.496415913105010986e-01 5.860683917999267578e-01 9.162464737892150879e-01 4.290287792682647705e-01 6.904845237731933594e-01 5.928815603256225586e-01 1.105453073978424072e-01 7.934811711311340332e-01 1.857493519783020020e-01 7.547349333763122559e-01 4.045781791210174561e-01 6.757923215627670288e-02 2.684353888034820557e-01 7.988614439964294434e-01 6.685079336166381836e-01 2.129542976617813110e-01
5.995915532112121582e-01 9.277782440185546875e-01 6.230351924896240234e-01 8.508367538452148438e-01 2.017142996191978455e-02 6.276894807815551758e-01 2.065656334161758423e-02 7.349542379379272461e-01 9.125314950942993164e-01 4.571094512939453125e-01 7.407353520393371582e-01 1.300989687442779541e-01 8.814864158630371094e-01 9.637710452079772949e-01 3.781934976577758789e-01 5.611414313316345215e-01 4.597979784011840820e-01 7.561326026916503906e-01 6.713453531265258789e-01 8.189722895622253418e-01 7.535486221313476562e-01 2.386120706796646118e-01 7.432346940040588379e-01 8.909688591957092285e-01 8.247167468070983887e-01 9.789955615997314453e-01 8.197670429944992065e-02 9.164002537727355957e-01 5.929530262947082520e-01 5.553636550903320312e-01 9.051137566566467285e-01 4.301854968070983887e-01 1.781975030899047852e-01 6.778734177350997925e-02 3.148466050624847412e-01 6.793167591094970703e-01 2.368854582309722900e-01 4.513195455074310303e-01 6.867739558219909668e-01 7.422367930412292480e-01 8.687589764595031738e-01 9.975327253341674805e-01 4.576031863689422607e-01 3.295532166957855225e-01 7.009681463241577148e-01 5.422108173370361328e-01 3.934942483901977539e-01 2.110923230648040771e-01 8.787207603454589844e-01 5.651941522955894470e-02 4.594672024250030518e-01 7.207303643226623535e-01 9.898046255111694336e-01 8.660891652107238770e-01 6.435697078704833984e-01 4.871433228254318237e-02 9.602545499801635742e-01 2.190095931291580200e-01 3.796602785587310791e-01 9.208570122718811035e-01 6.664677262306213379e-01 8.744165301322937012e-01 9.313780665397644043e-01 1.964371651411056519e-01 9.795402884483337402e-01 5.553213357925415039e-01 5.076598003506660461e-02 3.437497019767761230e-01 5.342285633087158203e-01 8.816756010055541992e-01 3.143296241760253906e-01 6.153939366340637207e-01 6.370941996574401855e-01 4.060582816600799561e-01 8.362056314945220947e-02 4.818775057792663574e-01 8.258815854787826538e-02 1.205093413591384888e-01 4.038566052913665771e-01 5.130220055580139160e-01 2.118893116712570190e-01 1.162553057074546814e-01 7.614186406135559082e-01 5.388817191123962402e-01 8.757611513137817383e-01 2.845978140830993652e-01 2.877528965473175049e-01 6.365654468536376953e-01 3.251679241657257080e-01 9.818831682205200195e-01 1.236077547073364258e-01 9.811258316040039062e-01 7.831733822822570801e-01 3.708706200122833252e-01 3.951386511325836182e-01 5.334151387214660645e-01 2.387709021568298340e-01 5.180470943450927734e-01 5.848430395126342773e-01 3.799442350864410400e-01
9.447773098945617676e-01 7.529168128967285156e-01 1.157562211155891418e-01 5.334048867225646973e-01 3.824999928474426270e-01 8.873901963233947754e-01 2.949679084122180939e-02 3.985641598701477051e-01 3.469512760639190674e-01 4.966702461242675781e-01 1.368713676929473877e-01 6.390042304992675781e-01 9.927037358283996582e-01 5.461708307266235352e-01 5.987152457237243652e-01 5.249734595417976379e-02 8.222089409828186035e-01 3.629475235939025879e-01 4.151788949966430664e-01 3.664579689502716064e-01 6.549426913261413574e-01 7.051197290420532227e-01 4.398345053195953369e-01 6.731969118118286133e-01 4.491667747497558594e-01 7.058844566345214844e-01 2.072342112660408020e-02 1.749229878187179565e-01 9.046533703804016113e-01 4.619695544242858887e-01 9.732463955879211426e-01 4.133329689502716064e-01 8.650002479553222656e-01 9.102306365966796875e-01 6.597143411636352539e-01 7.481728196144104004e-01 6.674454212188720703e-01 7.291870713233947754e-01 3.894192874431610107e-01 8.843244314193725586e-01 8.136842250823974609e-01 7.704713344573974609e-01 8.569604158401489258e-01 4.666259884834289551e-02 8.736872114241123199e-03 8.018509745597839355e-01 6.338332295417785645e-01 7.553920149803161621e-01 4.829107224941253662e-01 2.318999469280242920e-01 2.428851276636123657e-01 1.774967163801193237e-01 3.786469995975494385e-01 1.072277724742889404e-01 6.421464085578918457e-01 5.511412024497985840e-01 4.437541067600250244e-01 4.334274232387542725e-01 6.826371550559997559e-01 9.066610932350158691e-01 7.596499919891357422e-01 6.567478179931640625e-02 5.520980358123779297e-01 1.475333720445632935e-01 9.029709696769714355e-01 9.689938426017761230e-01 3.896372914314270020e-01 2.039794921875000000e-01 7.666825652122497559e-01 3.805370032787322998e-01 3.662571609020233154e-01 6.081813201308250427e-02 2.558412551879882812e-01 7.613375186920166016e-01 7.351109981536865234e-01 8.039733171463012695e-01 9.598667621612548828e-01 8.787751793861389160e-01 6.321874260902404785e-01 1.231861934065818787e-01 9.690289497375488281e-01 5.495606064796447754e-01 3.870098292827606201e-01 8.840031623840332031e-01 3.273214101791381836e-01 3.332083821296691895e-01 9.700095653533935547e-01 5.744336247444152832e-01 2.153191119432449341e-01 5.671094059944152832e-01 8.373575210571289062e-01 7.014798521995544434e-01 9.441345930099487305e-01 8.895683288574218750e-01 7.554690837860107422e-01 6.548384428024291992e-01 1.230329275131225586e-01 1.684974879026412964e-01 5.133270621299743652e-01 7.251755148172378540e-02
8.994841575622558594e-01 9.262100607156753540e-02 1.286505311727523804e-01 5.199465155601501465e-01 5.550304651260375977e-01 2.429293990135192871e-01 2.909168004989624023e-01 1.350125521421432495e-01 1.367333978414535522e-01 1.802290230989456177e-01 7.952256202697753906e-01 3.564451038837432861e-01 3.021265864372253418e-01 6.039099097251892090e-01 1.307727247476577759e-01 1.362728774547576904e-01 2.374297678470611572e-01 3.300927579402923584e-02 9.843001365661621094e-01 7.393716573715209961e-01 6.150374412536621094e-01 9.804500341415405273e-01 1.425653994083404541e-01 3.948628008365631104e-01 7.648813128471374512e-01 6.997488141059875488e-01 2.473177909851074219e-01 4.548297226428985596e-01 4.743933379650115967e-01 7.298048734664916992e-01 7.489789128303527832e-01 4.797305464744567871e-01 1.472683995962142944e-01 9.586704373359680176e-01 2.753284573554992676e-01 1.068423595279455185e-02 8.391936868429183960e-02 4.839982986450195312e-01 4.172310233116149902e-01 6.784906983375549316e-01 5.718237161636352539e-01 8.533228635787963867e-01 6.301171779632568359e-01 8.577528595924377441e-01 7.025033235549926758e-02 7.191819548606872559e-01 3.388501405715942383e-01 8.227871656417846680e-01 5.054371953010559082e-01 1.217538043856620789e-01 6.697232127189636230e-01 3.476113677024841309e-01 2.559897601604461670e-01 9.446775317192077637e-01 1.589733758009970188e-03 8.859257698059082031e-01 6.302977204322814941e-01 7.644335627555847168e-01 5.248314738273620605e-01 3.964625895023345947e-01 8.279171586036682129e-01 5.456518530845642090e-01 4.134949743747711182e-01 1.606633961200714111e-01 2.178859561681747437e-01 2.475211955606937408e-02 6.258494257926940918e-01 6.606879830360412598e-01 1.579202413558959961e-01 8.356992602348327637e-01 4.059329926967620850e-01 7.979400157928466797e-01 8.791489005088806152e-01 5.189254879951477051e-01 3.964110612869262695e-01 4.599714875221252441e-01 3.146611452102661133e-01 5.004896782338619232e-03 5.734131336212158203e-01 9.394255280494689941e-01 9.685916304588317871e-01 1.654405295848846436e-01 3.391725420951843262e-01 7.760285735130310059e-01 4.201786816120147705e-01 1.507130563259124756e-01 2.019558567553758621e-03 3.648953735828399658e-01 5.814076066017150879e-01 2.396674603223800659e-01 7.297439575195312500e-01 6.031928658485412598e-01 9.366797208786010742e-01 9.320685863494873047e-01 3.565261065959930420e-01 5.870826244354248047e-01 1.824116259813308716e-01 8.538927882909774780e-02 9.868613481521606445e-01 3.190730214118957520e-01
